Wall time,Step,Value
1771337670.5179126,659000,0.024211619049310684
1771337792.1724677,659500,0.05983320251107216
1771337894.0324495,659900,0.011460447683930397
1771338544.3943815,661500,0.03024466708302498
1771338890.753478,662900,0.059178754687309265
1771339376.9943795,664900,0.06473484635353088
1771339914.3011644,666100,0.05627301335334778
1771340205.7848942,667300,0.04794658347964287
1771341129.471975,670800,0.07704834640026093
1771341300.0668263,671500,0.04618293419480324
1771341422.800669,672000,0.04822598770260811
1771341473.1673934,672200,0.029724936932325363
1771341521.8515382,672400,0.06985162943601608
1771341668.9427292,673000,0.042716242372989655
1771341766.2184963,673400,0.04087071865797043
1771342157.9806004,675000,0.045935407280921936
1771342482.638186,676100,0.04051853343844414
1771342532.8349972,676300,0.10751405358314514
1771342857.644188,677600,0.02284758910536766
1771342931.365018,677900,0.043624792248010635
1771343077.4641662,678500,0.01123914122581482
1771343575.3701298,680200,0.05634992942214012
1771343676.933908,680600,0.01547482330352068
1771344051.6747873,682100,0.05042652040719986
1771344299.1447632,683100,0.06368094682693481
1771344374.0225866,683400,0.05056484043598175
1771344448.3264604,683700,0.035644255578517914
1771344577.3683414,684200,0.029157567769289017
1771344627.5697465,684400,0.044546499848365784
1771344796.3133154,685000,0.01887539215385914
1771345119.2133439,685900,0.11812321841716766
1771345330.3286474,686600,0.03564175218343735
1771345449.5060456,687000,0.05115079879760742
1771345596.5864975,687500,0.056311581283807755
1771346082.9332151,689200,0.11942977458238602
1771346725.6314201,691400,0.00553685100749135
1771346780.3786712,691600,0.03298790752887726
1771346859.7829258,691900,0.03606315329670906
1771347154.7389574,693000,0.04690905660390854
1771347349.475507,693700,0.01086076907813549
1771347979.85872,695900,0.025406504049897194
1771348412.914554,697500,0.02106485515832901
1771348847.5935545,699100,0.05370810627937317
1771348981.8940537,699600,0.02247265726327896
1771349039.6288824,699800,0.1060742437839508
1771349164.9878154,700100,0.021442491561174393
1771349463.57308,701200,0.0496310293674469
1771349627.0969808,701800,0.08864527940750122
1771349893.626178,702800,0.0280224047601223
1771349920.2697806,702900,0.04438724368810654
1771350326.8669147,704400,0.04512079060077667
1771350615.2752774,705300,0.023345816880464554
1771350641.8713253,705400,0.0258589256554842
1771351347.1612957,708000,0.007062896154820919
1771351536.3383005,708700,0.014844214543700218
1771352199.5467322,711000,0.032737843692302704
1771352385.5430186,711700,0.01364980824291706
1771352464.6989677,712000,0.009513519704341888
1771352625.002268,712600,0.028122905641794205
1771354429.9151573,716400,0.019038591533899307
1771355190.8258066,717700,0.026319582015275955
1771355258.2748373,717800,0.030020661652088165
1771355369.8201566,718000,0.016762124374508858
1771355734.3203962,718600,0.01579558663070202
1771355922.609947,718900,0.11066347360610962
1771356983.0073943,720700,0.07345077395439148
1771357453.9880674,721500,0.01567850634455681
1771358057.3768578,722500,0.09672126173973083
1771359456.175324,724900,0.05526665598154068
1771359710.8743584,725300,0.03062088042497635
1771360188.327476,726100,0.10477996617555618
1771360418.8608215,726500,0.01365094818174839
1771360941.3072968,727400,0.026111755520105362
1771362036.7690976,729300,0.03571150824427605
1771362598.305503,730200,0.05423155799508095
1771362945.5259254,730800,0.027906326577067375
1771364477.2385821,733400,0.04051961377263069
1771364725.9225028,733800,0.10359333455562592
1771364850.9069157,734000,0.054347991943359375
1771365692.0729287,735300,0.04200422391295433
1771365812.4969459,735500,0.020780062302947044
1771366000.2070372,735800,0.018453197553753853
1771366322.1481843,736300,0.013233907520771027
1771366569.3320527,736700,0.0181051604449749
1771367199.3266654,737700,0.019097987562417984
1771367678.0107927,738500,0.04675108194351196
1771369612.1596184,741700,0.05948074162006378
1771369994.3962827,742400,0.07009712606668472
1771370569.8245401,743500,0.016520584002137184
1771370620.686838,743600,0.053538382053375244
1771370779.8814826,743900,0.009625316597521305
1771370939.552501,744200,0.018213890492916107
1771371954.3029234,746000,0.1381436437368393
1771372167.2272897,746400,0.038303785026073456
1771372371.0498025,746800,0.0018161901971325278
1771372471.3740473,747000,0.07024622708559036
1771373080.7661576,748200,0.03391658514738083
1771374390.4815776,750600,0.04242834448814392
1771374788.682358,751300,0.025584712624549866
1771375081.3817317,751800,0.1664663404226303
1771375531.0567656,752600,0.036650821566581726
1771375853.14801,753200,0.1096164658665657
1771376428.1001363,754300,0.05362068861722946
1771376917.8980925,755100,0.18636533617973328
1771377025.122623,755300,0.011308131739497185
1771377335.1949897,755900,0.029362458735704422
1771377659.2948976,756500,0.021588101983070374
1771378310.5092077,757700,0.012105880305171013
1771378813.45059,758600,0.04121977835893631
1771379201.7333684,759300,0.053117960691452026
1771379604.4158375,760000,0.25771379470825195
1771379764.615128,760200,0.04377814382314682
1771379876.213805,760400,0.045519471168518066
1771380054.9474325,760700,0.04375377297401428
1771383080.0376036,763800,0.12079137563705444
1771383178.3035347,763900,0.019795777276158333
